temp,success_rate,runtime_s,best_energy_raw
0.0001,0.0,1.8792839050292969,-21.34430544520383
0.001,0.0,0.09042191505432129,-21.34430544520383
0.01,0.0,0.051347970962524414,-21.34430544520383
0.1,0.0,0.0508580207824707,-21.34430544520383
1.0,0.0,0.051313161849975586,-21.34430544520383
10.0,0.0,0.05198979377746582,-30.72673324746714
