energy_raw,prob,count
-62.08319936,0.4645,929
-54.7234301,0.0695,139
-52.57047812,0.299,598
-44.62571424,0.012,24
-44.32959819,0.0035,7
-44.28114957,0.1405,281
-42.149551,0.001,2
-40.20716432,0.0025,5
-38.19575049,0.0015,3
-34.26910518,0.0015,3
-28.99079957,0.003,6
-26.44780547,0.0015,3
