energy_raw,prob,count
-62.08319936,0.459,918
-54.7234301,0.062,124
-52.57047812,0.2985,597
-44.62571424,0.0155,31
-44.32959819,0.004,8
-44.28114957,0.1405,281
-41.06614345,0.0005,1
-40.20716432,0.002,4
-38.19575049,0.0075,15
-34.26910518,0.003,6
-28.99079957,0.0045,9
-26.44780547,0.0025,5
-26.27622382,0.0005,1
