energy_raw,prob,count
-62.08319936,0.4505,901
-54.7234301,0.0715,143
-52.57047812,0.2965,593
-44.62571424,0.019,38
-44.32959819,0.0025,5
-44.28114957,0.1475,295
-42.149551,0.001,2
-40.20716432,0.002,4
-38.19575049,0.002,4
-34.26910518,0.003,6
-28.99079957,0.002,4
-26.44780547,0.002,4
-26.27622382,0.0005,1
